country,sender nationality,reciever nationality,debit,credit
OM,OM,OM,0.0,0.1
OM,HK,OM,0.0,3.0
OM,QA,OM,0.0,10.565
OM,OM,OM,0.0,10.6
OM,OM,OM,0.0,0.525
OM,OM,OM,15.0,0.0
OM,IQ,OM,135.0,0.0
OM,OM,OM,0.0,113.24
OM,OM,OM,0.0,193.0
OM,OM,OM,0.0,23.0
OM,OM,OM,0.0,5.0
OM,OM,OM,0.0,5.0
OM,OM,OM,0.0,5.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,5.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,67.0
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,20.775
OM,OM,OM,0.0,20748.355
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,33.0
OM,OM,OM,0.0,25.0
OM,QA,OM,0.0,124.94
OM,OM,OM,0.0,3.0
OM,OM,OM,0.0,2.64
OM,OM,OM,0.0,6.0
OM,OM,OM,0.0,23.0
OM,OM,OM,0.0,28.5
OM,OM,OM,0.0,6.0
OM,OM,OM,0.0,23.0
OM,OM,OM,0.0,5.0
OM,OM,OM,0.0,2980.96
OM,OM,OM,0.0,25.0
OM,OM,OM,0.0,4888.54
OM,OM,OM,0.0,20.0
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,4.5
OM,OM,OM,0.0,3.68
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,83.197
OM,OM,OM,0.0,23.0
OM,PL,OM,0.0,11.5
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,221.5
OM,OM,OM,0.0,221.5
OM,OM,OM,0.0,221.5
OM,OM,OM,0.0,28.0
OM,OM,OM,0.0,64.446
OM,OM,OM,0.0,55.0
OM,OM,OM,0.0,26.596
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,239.525
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,20.0
OM,OM,OM,0.0,4.692
OM,OM,OM,0.0,7.52
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,2.1
OM,AE,OM,0.0,8.5
OM,OM,OM,0.0,7.667
OM,OM,OM,0.0,2.0
OM,OM,OM,0.0,30.0
OM,OM,OM,0.0,12.0
OM,SA,OM,0.0,2.9
OM,OM,OM,0.0,55.65
OM,OM,OM,0.0,33.6
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,148.0
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,6.67
OM,SA,OM,0.0,2.3
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,9.555
OM,OM,OM,0.0,24.0
OM,AE,OM,0.0,15.0
OM,OM,OM,0.0,50.0
OM,OM,OM,0.0,33.0
OM,OM,OM,0.0,5.0
OM,OM,OM,0.0,5.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,10.0
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,24.0
OM,OM,OM,0.0,4.695
OM,OM,OM,0.0,11.165
OM,OM,OM,0.0,5.77
OM,OM,OM,0.0,4.79
OM,QA,OM,0.0,3.465
OM,PL,OM,0.0,0.752
OM,OM,OM,0.0,16.095
OM,OM,OM,0.0,28.16
OM,OM,OM,0.0,2.665
OM,KW,OM,0.0,1.795
OM,OM,OM,0.0,6.38
OM,BE,OM,0.0,0.315
OM,OM,OM,0.0,2.11
OM,OM,OM,0.0,9.45
OM,OM,OM,0.0,0.52
OM,OM,OM,0.0,1.5
OM,PL,OM,0.0,0.501
OM,OM,OM,0.0,0.6
OM,IT,OM,0.0,2.6
OM,OM,OM,0.0,4.94
OM,BE,OM,0.0,1.365
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,2.06
OM,IT,OM,0.0,4.725
OM,OM,OM,0.0,1.94
OM,JP,OM,0.0,1.995
OM,OM,OM,0.0,1.84
OM,ZA,OM,0.0,15.0
OM,OM,OM,0.0,83.24
OM,IN,OM,0.0,5.0
OM,OM,OM,0.0,60.0
OM,QA,OM,0.0,10.0
OM,IN,OM,0.0,200.0
OM,OM,OM,0.0,316.0
OM,OM,OM,0.0,567.72
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,77.823
OM,OM,OM,0.0,762.645
OM,OM,OM,0.0,194.48
OM,OM,OM,0.0,308.275
OM,OM,OM,0.0,349.685
OM,OM,OM,0.0,206.248
OM,OM,OM,0.0,6.247
OM,OM,OM,0.0,5.0
OM,OM,OM,0.0,239.335
OM,OM,OM,0.0,114.793
OM,OM,OM,0.0,22.0
OM,OM,OM,0.0,156.692
OM,OM,OM,0.0,305.048
OM,OM,OM,0.0,202.16
OM,AE,OM,0.0,265.137
OM,SA,OM,0.0,3.75
OM,OM,OM,0.0,4.245
OM,OM,OM,0.0,25.2
OM,OM,OM,0.0,20.0
OM,OM,OM,0.0,5.0
OM,OM,OM,0.0,148.0
OM,OM,OM,0.0,148.0
OM,OM,OM,0.0,25.0
OM,OM,OM,0.0,220.794
OM,OM,OM,0.0,47.212
OM,OM,OM,0.0,1145.9
OM,OM,OM,0.0,30.0
OM,OM,OM,0.0,374.756
OM,OM,OM,0.0,88.554
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,129.735
OM,OM,OM,0.0,233.8
OM,OM,OM,0.0,69.334
OM,OM,OM,0.0,423.724
OM,OM,OM,0.0,250.251
OM,GB,OM,0.0,1.4
OM,BH,OM,0.0,4.5
OM,OM,OM,0.0,4.568
OM,KW,OM,0.0,10.0
OM,OM,OM,0.0,19.687
OM,OM,OM,0.0,26.515
OM,OM,OM,0.0,2.09
OM,OM,OM,0.0,6.0
OM,OM,OM,0.0,1.95
OM,OM,OM,0.0,10.04
OM,KW,OM,0.0,1.0
OM,AE,OM,0.0,48.2
OM,OM,OM,0.0,20.0
OM,OM,OM,0.0,24.169
OM,OM,OM,0.0,2.15
OM,OM,OM,0.0,1.15
OM,OM,OM,0.0,0.735
OM,OM,OM,0.0,4.665
OM,OM,OM,0.0,30.495
OM,OM,OM,0.0,14.57
OM,OM,OM,0.0,164.0
OM,OM,OM,0.0,1.68
OM,OM,OM,0.0,2.8
OM,IN,OM,0.0,7.4
OM,OM,OM,0.0,8.982
OM,OM,OM,0.0,15.3
OM,OM,OM,0.0,4.2
OM,OM,OM,0.0,6.009
OM,OM,OM,0.0,9.0
OM,OM,OM,0.0,2.25
OM,OM,OM,0.0,7.0
OM,OM,OM,0.0,9.9
OM,OM,OM,0.0,1.49
OM,AE,OM,0.0,1.699
OM,OM,OM,0.0,4.16
OM,OM,OM,0.0,3.75
OM,OM,OM,0.0,9.8
OM,OM,OM,0.0,4.4
OM,BD,OM,0.0,1.05
OM,OM,OM,0.0,3.57
OM,OM,OM,0.0,1.37
OM,OM,OM,0.0,2.0
OM,GB,OM,0.0,50.0
OM,OM,OM,0.0,5.25
OM,OM,OM,0.0,1127.506
OM,OM,OM,0.0,47.63
OM,PH,OM,0.0,100.0
OM,OM,OM,0.0,201.301
OM,OM,OM,0.0,324.565
OM,OM,OM,0.0,10.0
OM,JO,OM,0.0,5.0
OM,OM,OM,0.0,782.949
OM,OM,OM,0.0,551.053
OM,OM,OM,0.0,722.25
OM,OM,OM,0.0,2.5
OM,OM,OM,0.0,1.395
OM,OM,OM,0.0,10.246
OM,OM,OM,0.0,1.37
OM,OM,OM,0.0,2.5
OM,OM,OM,0.0,3.35
OM,OM,OM,0.0,12.2
OM,ZA,OM,0.0,6.0
OM,OM,OM,0.0,9.0
OM,AE,OM,0.0,345.156
OM,OM,OM,0.0,3.775
OM,OM,OM,0.0,4.15
OM,OM,OM,0.0,11.52
OM,OM,OM,0.0,7.2
OM,OM,OM,0.0,1.48
OM,OM,OM,0.0,5.51
OM,OM,OM,0.0,7.921
OM,OM,OM,0.0,5.884
OM,TR,OM,0.0,3.075
OM,OM,OM,0.0,7.838
OM,OM,OM,0.0,4.375
OM,OM,OM,0.0,44.9
OM,OM,OM,0.0,2.7
OM,IN,OM,0.0,1.52
OM,OM,OM,0.0,0.4
OM,OM,OM,0.0,21.0
OM,OM,OM,0.0,5.65
OM,OM,OM,0.0,0.9
OM,OM,OM,0.0,1.3
OM,OM,OM,0.0,20.455
OM,US,OM,0.0,13.449
OM,OM,OM,300.0,0.0
OM,IQ,OM,100.0,0.0
OM,US,OM,60.0,0.0
OM,IT,OM,10.0,0.0
OM,IT,OM,80.0,0.0
OM,OM,OM,20.0,0.0
OM,OM,OM,0.0,5.0
OM,OM,OM,0.0,4.915
OM,OM,OM,0.0,4.261
OM,OM,OM,0.0,27.4
OM,OM,OM,0.0,2.3
OM,OM,OM,0.0,1.83
OM,BY,OM,0.0,6.702
OM,US,OM,0.0,19.4
OM,OM,OM,0.0,2.5
OM,AE,OM,0.0,1.2
OM,AE,OM,0.0,1.7
OM,OM,OM,0.0,4.6
OM,OM,OM,0.0,10.88
OM,OM,OM,0.0,3.99
OM,OM,OM,0.0,4.96
OM,OM,OM,0.0,51.0
OM,OM,OM,0.0,0.315
OM,US,OM,0.0,3.35
OM,AE,OM,0.0,3.1
OM,AE,OM,0.0,271.194
OM,OM,OM,0.0,1.275
OM,OM,OM,0.0,12.0
OM,AE,OM,0.0,3.0
OM,AE,OM,0.0,5.1
OM,OM,OM,0.0,2.15
OM,OM,OM,0.0,3.15
OM,QA,OM,0.0,692.0
OM,OM,OM,0.0,3.52
OM,IN,OM,0.0,6.925
OM,AE,OM,0.0,3.6
OM,OM,OM,0.0,21.751
OM,OM,OM,0.0,2.48
OM,OM,OM,0.0,6.0
OM,OM,OM,0.0,776.0
OM,OM,OM,0.0,12.0
OM,CN,OM,0.0,0.497
OM,OM,OM,0.0,3.5
OM,OM,OM,0.0,4.0
OM,OM,OM,0.0,5.61
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,101.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,24.0
OM,OM,OM,0.0,1533.625
OM,OM,OM,0.0,98.949
OM,OM,OM,0.0,102.873
OM,OM,OM,0.0,118.855
OM,OM,OM,0.0,211.869
OM,OM,OM,0.0,42.0
OM,OM,OM,0.0,50.683
OM,OM,OM,0.0,20.0
OM,OM,OM,0.0,32.983
OM,OM,OM,0.0,215.044
OM,OM,OM,0.0,20.0
OM,OM,OM,0.0,5.09
OM,OM,OM,0.0,6.5
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,81.325
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,81.325
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,8.0
OM,OM,OM,0.0,681.127
OM,OM,OM,0.0,1324.0
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,80.7
OM,OM,OM,0.0,60.622
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,20.0
OM,OM,OM,0.0,170.182
OM,OM,OM,0.0,2.0
OM,OM,OM,0.0,30.0
OM,AZ,OM,0.0,8.131
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,30.0
OM,PL,OM,0.0,1.9
OM,OM,OM,0.0,20.0
OM,OM,OM,0.0,211.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,211.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,68.16
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,50.167
OM,OM,OM,0.0,278.748
OM,OM,OM,0.0,30.0
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,34.897
OM,OM,OM,0.0,40.0
OM,OM,OM,0.0,40.0
OM,OM,OM,0.0,2305.72
OM,OM,OM,0.0,2.2
OM,OM,OM,0.0,1.4
OM,OM,OM,0.0,6.0
OM,OM,OM,0.0,4.59
OM,AE,OM,0.0,4.0
OM,OM,OM,0.0,2.0
OM,AE,OM,0.0,3.0
OM,OM,OM,0.0,8.9
OM,OM,OM,0.0,6.475
OM,OM,OM,0.0,10.0
OM,OM,OM,0.0,13.232
OM,LK,OM,0.0,0.501
OM,OM,OM,0.0,4.7
OM,PL,OM,0.0,3.0
OM,PL,OM,0.0,1.6
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,0.918
OM,KW,OM,0.0,3.1
OM,OM,OM,0.0,3.0
OM,OM,OM,0.0,6.41
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,76.65
OM,OM,OM,0.0,5.0
OM,PL,OM,0.0,0.75
OM,FR,OM,0.0,50.0
OM,OM,OM,0.0,5.0
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,4.0
OM,OM,OM,0.0,133.0
OM,OM,OM,0.0,148.0
OM,OM,OM,0.0,769.611
OM,OM,OM,0.0,33.14
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,1594.0
OM,OM,OM,0.0,1936.169
OM,OM,OM,0.0,100.0
OM,OM,OM,0.0,622.328
OM,OM,OM,0.0,92.0
OM,OM,OM,0.0,708.603
OM,OM,OM,0.0,20.0
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,10.5
OM,OM,OM,0.0,8.9
OM,OM,OM,0.0,30.0
OM,OM,OM,0.0,2.1
OM,OM,OM,0.0,25.74
OM,AE,OM,0.0,25.326
OM,OM,OM,0.0,6.272
OM,OM,OM,0.0,2.2
OM,QA,OM,0.0,1.908
OM,OM,OM,0.0,2.726
OM,OM,OM,0.0,2.0
OM,PL,OM,0.0,1.049
OM,AE,OM,0.0,4.602
OM,OM,OM,0.0,4.0
OM,OM,OM,0.0,2.0
OM,OM,OM,0.0,0.94
OM,JP,OM,0.0,4.96
OM,OM,OM,0.0,5.0
OM,OM,OM,0.0,9.03
OM,AE,OM,0.0,35.0
OM,NL,OM,0.0,4.935
OM,OM,OM,0.0,2.825
OM,OM,OM,0.0,1.26
OM,OM,OM,0.0,1000.0
OM,AE,OM,0.0,6.0
OM,OM,OM,0.0,37.15
OM,OM,OM,0.0,15.2
OM,OM,OM,0.0,30.98
OM,OM,OM,0.0,984.5
OM,OM,OM,0.0,1.89
OM,AE,OM,0.0,180.0
OM,US,OM,0.0,2.62
OM,CZ,OM,0.0,3.025
OM,OM,OM,0.0,2.1
OM,OM,OM,0.0,1.48
OM,AE,OM,0.0,2.175
OM,OM,OM,0.0,3.15
OM,NL,OM,0.0,75.0
OM,AE,OM,0.0,9.63
OM,OM,OM,0.0,502.478
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,48.655
OM,OM,OM,0.0,229.573
OM,OM,OM,0.0,100.0
OM,PH,OM,0.0,50.0
OM,GB,OM,0.0,45.0
OM,OM,OM,0.0,35.0
OM,OM,OM,0.0,905.079
OM,OM,OM,0.0,47.006
OM,OM,OM,0.0,5.0
OM,OM,OM,0.0,30.0
OM,OM,OM,0.0,30.275
OM,OM,OM,0.0,256.537
OM,OM,OM,0.0,36.255
OM,OM,OM,0.0,71.277
OM,OM,OM,0.0,532.597
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,88.176
OM,OM,OM,0.0,37.033
OM,OM,OM,0.0,47.617
OM,OM,OM,0.0,80.137
OM,OM,OM,0.0,20.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,508.635
OM,OM,OM,0.0,534.769
OM,OM,OM,0.0,36.175
OM,OM,OM,0.0,68.38
OM,OM,OM,0.0,195.992
OM,OM,OM,0.0,6.0
OM,OM,OM,0.0,10.0
OM,OM,OM,0.0,33.0
OM,OM,OM,0.0,20.0
OM,OM,OM,0.0,131.932
OM,OM,OM,0.0,59.838
OM,OM,OM,0.0,140.417
OM,OM,OM,0.0,66.495
OM,OM,OM,0.0,79.325
OM,OM,OM,0.0,30.0
OM,OM,OM,0.0,5.0
OM,OM,OM,0.0,247.318
OM,OM,OM,0.0,118.171
OM,OM,OM,0.0,635.961
OM,OM,OM,0.0,94.85
OM,OM,OM,0.0,665.293
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,15.0
OM,QA,OM,0.0,17.015
OM,OM,OM,0.0,7.77
OM,AE,OM,0.0,1.0
OM,OM,OM,0.0,65.485
OM,OM,OM,0.0,130.783
OM,OM,OM,0.0,1030.723
OM,OM,OM,0.0,2003.123
OM,OM,OM,0.0,552.288
OM,OM,OM,0.0,119.927
OM,OM,OM,0.0,44.412
OM,OM,OM,0.0,831.572
OM,OM,OM,0.0,139.52
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,172.008
OM,OM,OM,0.0,52.915
OM,OM,OM,0.0,48.347
OM,OM,OM,0.0,5.0
OM,OM,OM,0.0,1800.334
OM,OM,OM,0.0,776.39
OM,OM,OM,0.0,520.057
OM,OM,OM,0.0,37.84
OM,OM,OM,0.0,1171.546
OM,OM,OM,0.0,1781.45
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,191.734
OM,OM,OM,0.0,17.0
OM,OM,OM,0.0,37.655
OM,OM,OM,0.0,42.0
OM,OM,OM,0.0,4.5
OM,OM,OM,0.0,5.6
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,5853.96
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,5.0
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,5.7
OM,OM,OM,0.0,21.613
OM,OM,OM,0.0,5.4
OM,OM,OM,0.0,7.568
OM,OM,OM,0.0,1.8
OM,SA,OM,0.0,2.7
OM,OM,OM,0.0,3.2
OM,OM,OM,0.0,24.31
OM,OM,OM,0.0,211.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,1.422
OM,OM,OM,0.0,4.349
OM,OM,OM,0.0,2.7
OM,OM,OM,0.0,53.0
OM,OM,OM,0.0,316.0
OM,OM,OM,0.0,1.8
OM,AE,OM,0.0,1.8
OM,OM,OM,0.0,1.33
OM,OM,OM,0.0,164.346
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,1.0
OM,JP,OM,0.0,8.925
OM,OM,OM,0.0,4.725
OM,KW,OM,0.0,6.0
OM,OM,OM,0.0,11.14
OM,OM,OM,0.0,5.0
OM,OM,OM,0.0,5.25
OM,OM,OM,0.0,0.365
OM,OM,OM,0.0,0.625
OM,OM,OM,0.0,0.7
OM,OM,OM,0.0,9.414
OM,OM,OM,0.0,16.8
OM,OM,OM,0.0,4.795
OM,OM,OM,0.0,2.5
OM,AE,OM,0.0,1.6
OM,OM,OM,0.0,3.226
OM,OM,OM,0.0,1.2
OM,PL,OM,0.0,7.342
OM,OM,OM,0.0,1.706
OM,OM,OM,0.0,3.7
OM,OM,OM,0.0,2.65
OM,OM,OM,0.0,1.38
OM,OM,OM,0.0,4.425
OM,SA,OM,0.0,1.945
OM,OM,OM,0.0,3.0
OM,OM,OM,0.0,1.89
OM,US,OM,0.0,10.0
OM,OM,OM,0.0,55.0
OM,ZA,OM,0.0,30.0
OM,OM,OM,0.0,120.0
OM,PT,OM,0.0,100.0
OM,TH,OM,0.0,180.0
OM,OM,OM,0.0,10.0
OM,OM,OM,0.0,2.378
OM,OM,OM,0.0,1364.711
OM,OM,OM,0.0,218.653
OM,OM,OM,0.0,5.0
OM,OM,OM,0.0,1.3
OM,OM,OM,0.0,11.62
OM,OM,OM,0.0,10.0
OM,OM,OM,0.0,5.0
OM,OM,OM,0.0,0.3
OM,OM,OM,0.0,84.43
OM,OM,OM,0.0,4.016
OM,AE,OM,0.0,5.0
OM,OM,OM,0.0,25.0
OM,OM,OM,0.0,2.5
OM,AE,OM,0.0,4.0
OM,OM,OM,0.0,3.605
OM,US,OM,0.0,7.3
OM,OM,OM,0.0,3.475
OM,OM,OM,0.0,47.565
OM,NL,OM,0.0,78.0
OM,OM,OM,0.0,5.04
OM,IN,OM,0.0,5.63
OM,OM,OM,0.0,1.2
OM,OM,OM,0.0,0.78
OM,OM,OM,0.0,1.4
OM,OM,OM,0.0,8.82
OM,OM,OM,0.0,10.335
OM,OM,OM,0.0,10.2
OM,GB,OM,0.0,6.0
OM,OM,OM,0.0,25.0
OM,OM,OM,0.0,9.0
OM,OM,OM,0.0,5.1
OM,OM,OM,0.0,15.967
OM,AE,OM,0.0,5.9
OM,OM,OM,0.0,0.8
OM,OM,OM,0.0,4.3
OM,OM,OM,0.0,2.84
OM,OM,OM,0.0,2.38
OM,OM,OM,0.0,5.25
OM,CA,OM,0.0,5.5
OM,GB,OM,0.0,22.05
OM,OM,OM,0.0,3.35
OM,OM,OM,0.0,24.32
OM,AE,OM,0.0,4.6
OM,OM,OM,0.0,24.15
OM,OM,OM,0.0,3.0
OM,OM,OM,0.0,4.72
OM,IQ,OM,0.0,40.0
OM,OM,OM,0.0,0.8
OM,OM,OM,0.0,1.0
OM,US,OM,0.0,270.0
OM,OM,OM,0.0,1.36
OM,OM,OM,0.0,20.0
OM,OM,OM,0.0,20.0
OM,OM,OM,0.0,756.793
OM,OM,OM,0.0,20.0
OM,OM,OM,0.0,1.26
OM,OM,OM,0.0,1.2
OM,OM,OM,0.0,4.06
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,2.915
OM,OM,OM,0.0,6.09
OM,OM,OM,0.0,3.045
OM,OM,OM,0.0,7.29
OM,QA,OM,0.0,17.0
OM,AE,OM,0.0,8.4
OM,OM,OM,0.0,17.125
OM,CH,OM,0.0,17.003
OM,OM,OM,0.0,2.1
OM,IT,OM,0.0,3.988
OM,OM,OM,0.0,2.8
OM,OM,OM,0.0,13.96
OM,OM,OM,0.0,20.7
OM,OM,OM,0.0,5.025
OM,KR,OM,0.0,4.335
OM,OM,OM,0.0,2.3
OM,OM,OM,0.0,5.2
OM,OM,OM,0.0,5.04
OM,KW,OM,0.0,10.987
OM,OM,OM,0.0,97.819
OM,OM,OM,0.0,3.0
OM,OM,OM,0.0,8.971
OM,AE,OM,0.0,4.06
OM,OM,OM,0.0,3.15
OM,OM,OM,0.0,8.08
OM,OM,OM,0.0,0.3
OM,OM,OM,0.0,10.71
OM,OM,OM,0.0,10.05
OM,OM,OM,0.0,2.5
OM,OM,OM,0.0,6.0
OM,OM,OM,0.0,6.424
OM,OM,OM,0.0,3.215
OM,OM,OM,0.0,2.2
OM,IQ,OM,40.0,0.0
OM,OM,OM,0.0,16.365
OM,TH,OM,5.0,0.0
OM,AE,OM,500.0,0.0
OM,OM,OM,20.0,0.0
OM,GB,OM,300.0,0.0
OM,DE,OM,50.0,0.0
OM,AE,OM,0.0,355.018
OM,OM,OM,25.0,0.0
OM,OM,OM,0.0,0.38
OM,OM,OM,0.0,20.0
OM,OM,OM,0.0,20.0
OM,OM,OM,0.0,5.95
OM,SA,OM,0.0,3.5
OM,TR,OM,10.0,0.0
OM,OM,OM,10.0,0.0
OM,OM,OM,0.0,10.0
OM,OM,OM,0.0,10.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,28548.6
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,41.869
OM,OM,OM,0.0,82.59
OM,OM,OM,0.0,21.0
OM,OM,OM,0.0,2.8
OM,OM,OM,0.0,28548.6
OM,US,OM,0.0,16.499
OM,AE,OM,0.0,26.595
OM,OM,OM,0.0,28.0
OM,OM,OM,0.0,33.0
OM,OM,OM,0.0,30.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,100.0
OM,OM,OM,0.0,734.08
OM,OM,OM,0.0,57.61
OM,OM,OM,0.0,1.4
OM,OM,OM,0.0,3.51
OM,OM,OM,0.0,1500.67
OM,OM,OM,0.0,40.0
OM,OM,OM,0.0,10.0
OM,OM,OM,0.0,10.0
OM,OM,OM,0.0,8.0
OM,OM,OM,0.0,25.2
OM,OM,OM,0.0,4.0
OM,OM,OM,0.0,17.0
OM,OM,OM,0.0,2.0
OM,OM,OM,0.0,5.0
OM,OM,OM,0.0,9600.0
OM,OM,OM,0.0,10.0
OM,US,OM,0.0,8.4
OM,OM,OM,0.0,3.1
OM,OM,OM,0.0,1.4
OM,OM,OM,0.0,18.0
OM,OM,OM,0.0,2.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,19.83
OM,OM,OM,0.0,4.0
OM,OM,OM,0.0,2.15
OM,OM,OM,0.0,1.575
OM,AE,OM,0.0,2.0
OM,OM,OM,0.0,1.2
OM,OM,OM,0.0,40.71
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,1585.93
OM,OM,OM,0.0,5.0
OM,OM,OM,0.0,25.0
OM,OM,OM,0.0,11.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,30.0
OM,OM,OM,0.0,4.0
OM,OM,OM,0.0,250.0
OM,DE,OM,0.0,1.4
OM,OM,OM,0.0,28.075
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,21.0
OM,OM,OM,0.0,0.9
OM,OM,OM,0.0,34.592
OM,GB,OM,187.5,0.0
OM,OM,OM,0.0,2.3
OM,OM,OM,0.0,2.0
OM,OM,OM,0.0,50.0
OM,OM,OM,0.0,10.0
OM,OM,OM,0.0,1799.107
OM,OM,OM,0.0,863.719
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,15.0
OM,TR,OM,0.0,2.9
OM,OM,OM,0.0,3.66
OM,OM,OM,0.0,23.122
OM,OM,OM,0.0,34.105
OM,EG,OM,0.0,48.3
OM,IQ,OM,0.0,8.65
OM,OM,OM,0.0,7.88
OM,OM,OM,0.0,2.1
OM,FR,OM,0.0,2.6
OM,JP,OM,0.0,166.755
OM,OM,OM,0.0,5.0
OM,US,OM,0.0,5.0
OM,SA,OM,0.0,6.033
OM,AE,OM,0.0,10.0
OM,OM,OM,0.0,2.05
OM,OM,OM,0.0,0.4
OM,AE,OM,0.0,5.035
OM,US,OM,0.0,0.61
OM,OM,OM,0.0,15.0
OM,GB,OM,0.0,40.25
OM,OM,OM,0.0,19.0
OM,JP,OM,0.0,3.2
OM,EG,OM,0.0,7.766
OM,OM,OM,0.0,2.54
OM,OM,OM,0.0,7.855
OM,AE,OM,0.0,22.089
OM,US,OM,0.0,0.4
OM,OM,OM,0.0,34.65
OM,SA,OM,0.0,3.0
OM,US,OM,0.0,4.65
OM,OM,OM,0.0,5.6
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,312.0
OM,AE,OM,0.0,134.522
OM,AE,OM,0.0,7.0
OM,PL,OM,0.0,2.786
OM,OM,OM,0.0,8.6
OM,OM,OM,0.0,2.835
OM,IN,OM,0.0,5.0
OM,IN,OM,0.0,20.0
OM,OM,OM,0.0,33.0
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,15.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,5.0
OM,OM,OM,0.0,17.85
OM,OM,OM,0.0,2.8
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,874.926
OM,OM,OM,0.0,2.0
OM,OM,OM,0.0,874.926
OM,OM,OM,0.0,15.0
OM,CZ,OM,0.0,3.5
OM,OM,OM,0.0,1.0
OM,OM,OM,0.0,12.1
OM,OM,OM,0.0,5.2
OM,AE,OM,0.0,123.27
OM,OM,OM,0.0,12.4
